id,grade,subject,q,a,w1,w2,w3
4296,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,book,pen,desk
4297,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Green,Fish,Blue
4298,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Bear,Dog,Blue
4299,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Monkey,Brother,Cat
4300,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Eye',눈,물고기,엄마,할머니
4301,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
4302,2,english,'빨간색'(은)는 영어로 무엇일까요?,Red,Monkey,Tiger,Fish
4303,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Yellow,Monkey,Nose
4304,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
4305,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,floor,sky
4306,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,is,are,be
4307,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,새,돼지,아빠
4308,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,초록색,빨간색,호랑이
4309,2,english,'발'(은)는 영어로 무엇일까요?,Foot,Ear,Bear,Eye
4310,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,she,me
4311,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
4312,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
4313,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
4314,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Monkey',원숭이,강아지,사자,귀
4315,2,english,'발'(은)는 영어로 무엇일까요?,Foot,Cat,Mom,Pig
4316,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,White,Red,Mouth
4317,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Ear,Foot,Tiger
4318,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,Sister,Dog,Nose
4319,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,do,is,am
4320,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Ear',귀,여자 형제,물고기,검은색
4321,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,she,me
4322,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,Brother,Mouth,Blue
4323,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
4324,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
4325,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mouth',입,파란색,코,소
4326,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
4327,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Black',검은색,파란색,초록색,귀
4328,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
4329,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,be,are,is
4330,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
4331,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
4332,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,am,do
4333,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,강아지,빨간색,파란색
4334,2,english,'새'(은)는 영어로 무엇일까요?,Bird,Pig,Red,Sister
4335,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,hater,letter,water
4336,2,english,'노란색'(은)는 영어로 무엇일까요?,Yellow,Grandpa,Fish,Lion
4337,2,english,'원숭이'의 올바른 영어 철자는?,Monkey,Monke,Mnkeyo,Monkeye
4338,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cat',고양이,여자 형제,노란색,강아지
4339,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,Mouth,Cat,Dad
4340,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Fish,Red,Tiger
4341,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,물고기,초록색,아빠
4342,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,book,desk,pen
4343,2,english,'초록색'(은)는 영어로 무엇일까요?,Green,Sister,Cat,Pig
4344,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,pen,desk,book
4345,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
4346,2,english,'곰'의 올바른 영어 철자는?,Bear,Bea,Bare,Beare
4347,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
4348,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,입,사자,귀
4349,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dog',강아지,검은색,곰,코
4350,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,새,코,남자 형제
4351,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,game,lame,same
4352,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,소,빨간색,검은색
4353,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,pen,desk,book
4354,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Hand',손,입,물고기,빨간색
4355,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Black',검은색,돼지,엄마,할머니
4356,2,english,'소'의 올바른 영어 철자는?,Cow,Co,Cwo,Cowe
4357,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,floor,apple
4358,2,english,'할머니'의 올바른 영어 철자는?,Grandma,Grandm,Gandmar,Grandmae
4359,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,Bird,Brother,White
4360,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
4361,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,floor,apple
4362,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Eye,Dad,Red
4363,2,english,'여자 형제'의 올바른 영어 철자는?,Sister,Siste,Ssteri,Sistere
4364,2,english,'손'(은)는 영어로 무엇일까요?,Hand,Grandma,Dog,Nose
4365,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,눈,호랑이,남자 형제
4366,2,english,'파란색'(은)는 영어로 무엇일까요?,Blue,Grandma,Monkey,Hand
4367,2,english,'손'(은)는 영어로 무엇일까요?,Hand,Red,Fish,Tiger
4368,2,english,'귀'의 올바른 영어 철자는?,Ear,Ea,Era,Eare
4369,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
4370,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Black',검은색,엄마,호랑이,소
4371,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cow',소,입,손,눈
4372,2,english,'새'(은)는 영어로 무엇일까요?,Bird,Yellow,Fish,Black
4373,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,We,You,I
4374,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,see,meat,feet
4375,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,is,are,be
4376,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
4377,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,desk,pen,book
4378,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,sky,apple
4379,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
4380,2,english,'호랑이'(은)는 영어로 무엇일까요?,Tiger,Black,Brother,Mom
4381,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
4382,2,english,'검은색'(은)는 영어로 무엇일까요?,Black,Dad,Brother,Eye
4383,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bird',새,할머니,사자,할아버지
4384,2,english,'노란색'(은)는 영어로 무엇일까요?,Yellow,Sister,Nose,Mouth
4385,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mouth',입,물고기,원숭이,파란색
4386,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,hater,letter,water
4387,2,english,'귀'의 올바른 영어 철자는?,Ear,Ea,Era,Eare
4388,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,book,desk,pen
4389,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,sky,floor
4390,2,english,'검은색'(은)는 영어로 무엇일까요?,Black,Dog,Cat,Eye
4391,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,feet,see,meat
4392,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,is,be
4393,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,floor,sky
4394,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Tiger,Red,Brother
4395,2,english,'여자 형제'의 올바른 영어 철자는?,Sister,Siste,Ssteri,Sistere
4396,2,english,'여자 형제'의 올바른 영어 철자는?,Sister,Siste,Ssteri,Sistere
4397,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
4398,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Black',검은색,노란색,곰,물고기
4399,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,검은색,할머니,남자 형제
4400,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,bye,hello,night
4401,2,english,'할아버지'(은)는 영어로 무엇일까요?,Grandpa,Brother,Cat,Cow
4402,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
4403,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,floor,sky
4404,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,is,be,are
4405,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
4406,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,검은색,눈,발
4407,2,english,'파란색'(은)는 영어로 무엇일까요?,Blue,Foot,Dog,White
4408,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,남자 형제,강아지,아빠
4409,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
4410,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Sister,Mom,Pig
4411,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,강아지,원숭이,흰색
4412,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Ear',귀,물고기,곰,남자 형제
4413,2,english,'새'의 올바른 영어 철자는?,Bird,Bir,Brdi,Birde
4414,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,Monkey,Sister,Yellow
4415,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,노란색,파란색,곰
4416,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Eye',눈,사자,코,물고기
4417,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Monkey',원숭이,아빠,발,새
4418,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Pig,Bird,Sister
4419,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,검은색,새,빨간색
4420,2,english,'호랑이'(은)는 영어로 무엇일까요?,Tiger,Hand,Dog,Fish
4421,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,desk,book,pen
4422,2,english,'노란색'의 올바른 영어 철자는?,Yellow,Yello,Yllowe,Yellowe
4423,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
4424,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Lion,Cat,Sister
4425,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,be,are,is
4426,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,sky,floor
4427,2,english,'노란색'(은)는 영어로 무엇일까요?,Yellow,Cat,Foot,Ear
4428,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
4429,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,lame,game
4430,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dog',강아지,코,노란색,초록색
4431,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Hand',손,검은색,사자,할머니
4432,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
4433,2,english,'할머니'의 올바른 영어 철자는?,Grandma,Grandm,Gandmar,Grandmae
4434,2,english,'돼지'(은)는 영어로 무엇일까요?,Pig,Bird,Brother,Grandpa
4435,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,sky,floor
4436,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,눈,귀,코
4437,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Bird,Mouth,Pig
4438,2,english,'발'(은)는 영어로 무엇일까요?,Foot,Dog,Bear,Nose
4439,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,호랑이,돼지,아빠
4440,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Fish,Cow,Yellow
4441,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
4442,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
4443,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,apple,floor
4444,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,소,코,곰
4445,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
4446,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Bear,Pig,Nose
4447,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,We,I,You
4448,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,she,he
4449,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,강아지,할아버지,원숭이
4450,2,english,'여자 형제'의 올바른 영어 철자는?,Sister,Siste,Ssteri,Sistere
4451,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Brother,Ear,Dog
4452,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,Eye,Sister,Grandma
4453,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Green,Nose,Pig
4454,2,english,'새'의 올바른 영어 철자는?,Bird,Bir,Brdi,Birde
4455,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Nose',코,강아지,초록색,새
4456,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
4457,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,sky,apple
4458,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
4459,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,Ear,Fish,Foot
4460,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,물고기,파란색,할머니
4461,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
4462,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,hello,bye,night
4463,2,english,'소'의 올바른 영어 철자는?,Cow,Co,Cwo,Cowe
4464,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,be,are,is
4465,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,hello,bye,night
4466,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,흰색,할아버지,할머니
4467,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,입,손,할머니
4468,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Dad,Lion,Cat
4469,2,english,'노란색'의 올바른 영어 철자는?,Yellow,Yello,Yllowe,Yellowe
4470,2,english,'빨간색'(은)는 영어로 무엇일까요?,Red,White,Foot,Dad
4471,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,할머니,돼지,빨간색
4472,2,english,'코'의 올바른 영어 철자는?,Nose,Nos,Nseo,Nosee
4473,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,she,he
4474,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,lame,game
4475,2,english,'곰'의 올바른 영어 철자는?,Bear,Bea,Bare,Beare
4476,2,english,'새'(은)는 영어로 무엇일까요?,Bird,Dog,Brother,Red
4477,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,be,are,is
4478,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,she,he
4479,2,english,'여자 형제'(은)는 영어로 무엇일까요?,Sister,Foot,Ear,Bird
4480,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,할머니,입,코
4481,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cow',소,코,흰색,사자
4482,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
4483,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Black',검은색,흰색,노란색,입
4484,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,여자 형제,할아버지,엄마
4485,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,코,남자 형제,물고기
4486,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
4487,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,water,hater,letter
4488,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
4489,2,english,'곰'(은)는 영어로 무엇일까요?,Bear,Yellow,Tiger,White
4490,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,am,is,do
4491,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,흰색,돼지,할아버지
4492,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,빨간색,할머니,고양이
4493,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Cat,Green,Grandma
4494,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,Mom,White,Eye
4495,2,english,'발'의 올바른 영어 철자는?,Foot,Foo,Foto,Foote
4496,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Pig',돼지,새,아빠,손
4497,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,night,bye,hello
4498,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,she,me
