id,grade,subject,q,a,w1,w2,w3
2157,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잊어버렸어요,이저버렸어요,잃어버렸어요,잊어 버렸어요
2158,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '현관 비밀번호를 ____.',잊어버렸어요,잃어버렸어요,이저버렸어요,잊어 버렸어요
2159,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '현관 비밀번호를 잃어버렸어요.',잃어버렸어요 -> 잊어버렸어요,잃어버렸어요 -> 이저버렸어요,틀린 글자가 없다.,잊어버렸어요 -> 잃어버렸어요
2160,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,파헤치며,파해치며,파해치며,파해치며
2161,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '멧돼지가 밭을 마구 ____.',파헤치며,파해치며,파해치며,파해치며
2162,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '멧돼지가 밭을 마구 파해치며.',파해치며 -> 파헤치며,파해치며 -> 파해치며,틀린 글자가 없다.,파헤치며 -> 파해치며
2163,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,빠져들었어,빠져 들었어,바져들었어,빠저들었어
2164,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '재미있는 이야기 속으로 ____.',빠져들었어,빠저들었어,빠져 들었어,바져들었어
2165,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '재미있는 이야기 속으로 빠저들었어.',빠저들었어 -> 빠져들었어,빠저들었어 -> 빠져 들었어,틀린 글자가 없다.,빠져들었어 -> 빠저들었어
2166,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,헬리콥터,헤리콥터,헬리콤터,헬리곱터
2167,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '모두 다 ____ 되어 빙글빙글 돌아요.',헬리콥터,헬리콤터,헤리콥터,헬리곱터
2168,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '모두 다 헬리콤터 되어 빙글빙글 돌아요.',헬리콤터 -> 헬리콥터,헬리콤터 -> 헤리콥터,틀린 글자가 없다.,헬리콥터 -> 헬리콤터
2169,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,짜장면,자잔면,자장면,짜잔면
2170,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오늘 급식은 맛있는 ____이다!',짜장면,짜잔면,자장면,자잔면
2171,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오늘 급식은 맛있는 짜잔면이다!',짜잔면 -> 짜장면,짜잔면 -> 자장면,틀린 글자가 없다.,짜장면 -> 짜잔면
2172,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,곯아떨어졌어,곪아떨어졌어,골라떨어졌어,골아떨어졌어
2173,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 지쳐서 집에 오자마자 ____.',곯아떨어졌어,골아떨어졌어,곪아떨어졌어,골라떨어졌어
2174,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 지쳐서 집에 오자마자 골아떨어졌어.',골아떨어졌어 -> 곯아떨어졌어,골아떨어졌어 -> 곪아떨어졌어,틀린 글자가 없다.,곯아떨어졌어 -> 골아떨어졌어
2175,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,강아지풀,강아지불,강아지뿔,강아지플
2176,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '길가에 쓸모없는 ____이 자랐어요.',강아지풀,강아지뿔,강아지플,강아지불
2177,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '길가에 쓸모없는 강아지뿔이 자랐어요.',강아지뿔 -> 강아지풀,강아지뿔 -> 강아지플,틀린 글자가 없다.,강아지풀 -> 강아지뿔
2178,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,깜빡,껌뻑,깜박,끔뻑
2179,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '가위를 ____ 잊고 안 가져왔어요.',깜빡,껌뻑,깜박,끔뻑
2180,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '가위를 껌뻑 잊고 안 가져왔어요.',껌뻑 -> 깜빡,껌뻑 -> 깜박,틀린 글자가 없다.,깜빡 -> 껌뻑
2181,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,부릅뜨고,무릅뜨고,부릅트고,불읍뜨고
2182,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '눈을 ____ 말했어요.',부릅뜨고,부릅트고,불읍뜨고,무릅뜨고
2183,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '눈을 부릅트고 말했어요.',부릅트고 -> 부릅뜨고,부릅트고 -> 불읍뜨고,틀린 글자가 없다.,부릅뜨고 -> 부릅트고
2184,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,손뼉,손뻭,손벽,손빡
2185,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '공연이 끝나고 ____을 쳤어요.',손뼉,손뻭,손빡,손벽
2186,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '공연이 끝나고 손뻭을 쳤어요.',손뻭 -> 손뼉,손뻭 -> 손빡,틀린 글자가 없다.,손뼉 -> 손뻭
2187,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,두리번거렸지요,두리번거려찌요,두리벙거렸지요,두리번거려지요
2188,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '주변을 ____.',두리번거렸지요,두리벙거렸지요,두리번거려찌요,두리번거려지요
2189,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '주변을 두리벙거렸지요.',두리벙거렸지요 -> 두리번거렸지요,두리벙거렸지요 -> 두리번거려찌요,틀린 글자가 없다.,두리번거렸지요 -> 두리벙거렸지요
2190,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,들썩거렸습니다,들석거렸습니다,들썩거려씀니다,들썩거려슴니다
2191,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '신이나서 어깨를 ____.',들썩거렸습니다,들석거렸습니다,들썩거려슴니다,들썩거려씀니다
2192,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '신이나서 어깨를 들석거렸습니다.',들석거렸습니다 -> 들썩거렸습니다,들석거렸습니다 -> 들썩거려슴니다,틀린 글자가 없다.,들썩거렸습니다 -> 들석거렸습니다
2193,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,소쿠리,쇼쿠리,소꾸리,소구리
2194,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '감자를 한 ____ 꺼내 들고 웃으셨어요.',소쿠리,소꾸리,소구리,쇼쿠리
2195,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '감자를 한 소꾸리 꺼내 들고 웃으셨어요.',소꾸리 -> 소쿠리,소꾸리 -> 소구리,틀린 글자가 없다.,소쿠리 -> 소꾸리
2196,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,들꽃조차,들꽃조차도,들꽃까지,들꽃마저
2197,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 황량해서 ____ 없었습니다.',들꽃조차,들꽃조차도,들꽃마저,들꽃까지
2198,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 황량해서 들꽃조차도 없었습니다.',들꽃조차도 -> 들꽃조차,들꽃조차도 -> 들꽃마저,틀린 글자가 없다.,들꽃조차 -> 들꽃조차도
2199,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,황량해,황양해,항량해,황랑해
2200,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이곳은 사막처럼 ____.',황량해,항량해,황양해,황랑해
2201,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이곳은 사막처럼 항량해.',항량해 -> 황량해,항량해 -> 황양해,틀린 글자가 없다.,황량해 -> 항량해
2202,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,뒤숭숭한,뒤숭숭안,뒤숭승한,뒤숭숭안
2203,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '걱정이 있어서 마음이 ____.',뒤숭숭한,뒤숭승한,뒤숭숭안,뒤숭숭안
2204,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '걱정이 있어서 마음이 뒤숭승한.',뒤숭승한 -> 뒤숭숭한,뒤숭승한 -> 뒤숭숭안,틀린 글자가 없다.,뒤숭숭한 -> 뒤숭승한
2205,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,싱크대,신크대,씽크대,싱크데
2206,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '우유를 ____에 부어요.',싱크대,싱크데,신크대,씽크대
2207,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '우유를 싱크데에 부어요.',싱크데 -> 싱크대,싱크데 -> 신크대,틀린 글자가 없다.,싱크대 -> 싱크데
2208,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,누리집,우리집,누리지,누리짐
2209,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '학교 ____을 사용해 정보를 찾아요.',누리집,우리집,누리짐,누리지
2210,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '학교 우리집을 사용해 정보를 찾아요.',우리집 -> 누리집,우리집 -> 누리짐,틀린 글자가 없다.,누리집 -> 우리집
2211,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,떡볶이,떡복이,떡뽂이,떡보끼
2212,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 집을 지나서 집으로 가요.',떡볶이,떡뽂이,떡보끼,떡복이
2213,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '떡뽂이 집을 지나서 집으로 가요.',떡뽂이 -> 떡볶이,떡뽂이 -> 떡보끼,틀린 글자가 없다.,떡볶이 -> 떡뽂이
2214,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,본체만체하거나,본채만채하거나,본체만채하거나,본채만채하거나
2215,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '친구를 보고도 ____ 지나갔어요.',본체만체하거나,본채만채하거나,본체만채하거나,본채만채하거나
2216,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '친구를 보고도 본채만채하거나 지나갔어요.',본채만채하거나 -> 본체만체하거나,본채만채하거나 -> 본체만채하거나,틀린 글자가 없다.,본체만체하거나 -> 본채만채하거나
2217,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,동그라미,동그라니,동글아미,동구라미
2218,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '종이에 바른 ____를 그려요.',동그라미,동글아미,동구라미,동그라니
2219,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '종이에 바른 동글아미를 그려요.',동글아미 -> 동그라미,동글아미 -> 동구라미,틀린 글자가 없다.,동그라미 -> 동글아미
2220,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,반질거리다,빤질거리다,반지러거리다,반질거니다
2221,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '코끝이 기름칠한 듯 ____.',반질거리다,반질거니다,빤질거리다,반지러거리다
2222,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '코끝이 기름칠한 듯 반질거니다.',반질거니다 -> 반질거리다,반질거니다 -> 빤질거리다,틀린 글자가 없다.,반질거리다 -> 반질거니다
2223,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,재롱둥이,제롱둥이,제롱둥이,재롱동이
2224,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '우리 집 강아지는 ____예요.',재롱둥이,재롱동이,제롱둥이,제롱둥이
2225,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '우리 집 강아지는 재롱동이예요.',재롱동이 -> 재롱둥이,재롱동이 -> 제롱둥이,틀린 글자가 없다.,재롱둥이 -> 재롱동이
2226,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,허둥지둥,허동지동,허둥지동,호둥지둥
2227,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '늦을까 봐 ____ 따라갔습니다.',허둥지둥,호둥지둥,허동지동,허둥지동
2228,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '늦을까 봐 호둥지둥 따라갔습니다.',호둥지둥 -> 허둥지둥,호둥지둥 -> 허동지동,틀린 글자가 없다.,허둥지둥 -> 호둥지둥
2229,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,깜빡깜빡,깜박깜박,끔뻑끔뻑,껌뻑껌뻑
2230,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '손전등 불빛이 ____ 합니다.',깜빡깜빡,깜박깜박,끔뻑끔뻑,껌뻑껌뻑
2231,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '손전등 불빛이 깜박깜박 합니다.',깜박깜박 -> 깜빡깜빡,깜박깜박 -> 끔뻑끔뻑,틀린 글자가 없다.,깜빡깜빡 -> 깜박깜박
2232,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,가랑비,가랑이,거랑비,가낭비
2233,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '보슬보슬 ____와 이슬비가 내려요.',가랑비,가랑이,거랑비,가낭비
2234,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '보슬보슬 가랑이와 이슬비가 내려요.',가랑이 -> 가랑비,가랑이 -> 거랑비,틀린 글자가 없다.,가랑비 -> 가랑이
2235,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,책갈피,책깔피,책갈비,책칼피
2236,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '낙엽으로 예쁜 ____를 만들어요.',책갈피,책갈비,책칼피,책깔피
2237,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '낙엽으로 예쁜 책갈비를 만들어요.',책갈비 -> 책갈피,책갈비 -> 책칼피,틀린 글자가 없다.,책갈피 -> 책갈비
2238,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,콩닥콩닥,공닥공닥,쿵덕쿵덕,콩닥꽁닥
2239,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '발표할 때 가슴이 ____ 뛰었다.',콩닥콩닥,쿵덕쿵덕,공닥공닥,콩닥꽁닥
2240,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '발표할 때 가슴이 쿵덕쿵덕 뛰었다.',쿵덕쿵덕 -> 콩닥콩닥,쿵덕쿵덕 -> 공닥공닥,틀린 글자가 없다.,콩닥콩닥 -> 쿵덕쿵덕
2241,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,거북선,거북썬,거북성,꺼북선
2242,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이순신 장군님의 튼튼한 ____.',거북선,거북썬,꺼북선,거북성
2243,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이순신 장군님의 튼튼한 거북썬.',거북썬 -> 거북선,거북썬 -> 꺼북선,틀린 글자가 없다.,거북선 -> 거북썬
2244,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,올록볼록,올룩볼룩,올룩볼룩,올록뽈록
2245,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '엠보싱 휴지는 ____ 껍데기 같아요.',올록볼록,올룩볼룩,올록뽈록,올룩볼룩
2246,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '엠보싱 휴지는 올룩볼룩 껍데기 같아요.',올룩볼룩 -> 올록볼록,올룩볼룩 -> 올록뽈록,틀린 글자가 없다.,올록볼록 -> 올룩볼룩
2247,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,새콤달콤,새쿰달쿰,세콤달콤,새콤달꼼
2248,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 보랏빛 포도가 맛있어요.',새콤달콤,새쿰달쿰,세콤달콤,새콤달꼼
2249,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '새쿰달쿰 보랏빛 포도가 맛있어요.',새쿰달쿰 -> 새콤달콤,새쿰달쿰 -> 세콤달콤,틀린 글자가 없다.,새콤달콤 -> 새쿰달쿰
2250,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,뒤뚱뒤뚱,디뚱디뚱,뒤뚱뒤둥,뒤뚱디뚱
2251,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오리들은 ____ 걸으며 물가로 가요.',뒤뚱뒤뚱,뒤뚱디뚱,뒤뚱뒤둥,디뚱디뚱
2252,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오리들은 뒤뚱디뚱 걸으며 물가로 가요.',뒤뚱디뚱 -> 뒤뚱뒤뚱,뒤뚱디뚱 -> 뒤뚱뒤둥,틀린 글자가 없다.,뒤뚱뒤뚱 -> 뒤뚱디뚱
